classe_bilan_dpe,code_departement_insee,annee_construction_dpe,version,surface_habitable_logement,type_installation_chauffage,type_energie_chauffage,type_generateur_chauffage,type_generateur_chauffage_anciennete,nb_generateur_chauffage,nb_installation_chauffage,type_generateur_climatisation,type_generateur_climatisation_anciennete,type_installation_ecs,type_energie_ecs,type_generateur_ecs,type_generateur_ecs_anciennete,ecs_solaire,nb_generateur_ecs,nb_installation_ecs,plusieurs_facade_exposee,type_ventilation,type_production_energie_renouvelable,type_vitrage,type_materiaux_menuiserie,type_gaz_lame,type_fermeture,vitrage_vir,surface_vitree_nord,surface_vitree_sud,surface_vitree_ouest,surface_vitree_est,traversant,facteur_solaire_baie_vitree,presence_balcon,l_orientation_baie_vitree,type_isolation_mur_exterieur,materiaux_structure_mur_exterieur,epaisseur_structure_mur_exterieur,surface_mur_totale,surface_mur_exterieur,surface_mur_deperditif,local_non_chauffe_principal_mur,l_orientation_mur_exterieur,type_isolation_plancher_bas,type_plancher_bas_deperditif,surface_plancher_bas_totale,surface_plancher_bas_deperditif,local_non_chauffe_principal_plancher_bas,type_adjacence_principal_plancher_bas,type_isolation_plancher_haut,type_plancher_haut_deperditif,surface_plancher_haut_totale,surface_plancher_haut_deperditif,local_non_chauffe_principal_plancher_haut,type_adjacence_principal_plancher_haut,type_porte,surface_porte,classe_inertie
A,21.0,0,2.1,33.0,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,air sec,Volet roulant PVC ( e > 12 mm),1.0,20.04097566956837,24.590677428633388,32.2,54.78,est ouest,0.38,0.0,2.0,ITI+ITE,murs en béton banché,20.0,1105.27,513.02,513.02,circulation sans ouverture directe sur l'extérieur,2.0,ITE,dalle béton,210.83,210.83,unknown,sous-sol non chauffé,ITE,plafond avec ou sans remplissage,210.83,210.83,comble faiblement ventilé,comble faiblement ventilé,autre type de porte,42.99,Lourde
A,34.0,2014,2.0,78.14,individuel,electricite,pac air/air,récent(<15ans),1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,métal avec rupture de pont thermique,air sec,abscence de fermeture pour la baie vitrée,1.0,20.04097566956837,6.44,9.66,23.617383507017973,est ouest,0.41,0.0,2.0,ITE,murs en béton banché,20.0,48.59,24.67,48.59,circulation avec ouverture directe sur l'extérieur,2.0,non isole,unknown,78.14,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),ITE,dalle béton,78.14,78.14,unknown,extérieur,porte simple en bois porte opaque pleine,2.0,Lourde
A,13.0,2017,2.1,92.64,individuel,solaire,chauffage solaire,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique double flux,unknown,double vitrage,métal avec rupture de pont thermique,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",1.0,0.39,8.08,2.24,1.0,est ouest,0.38,0.0,4.0,ITI,murs en blocs de béton creux,20.0,152.93,152.93,152.93,unknown,4.0,ITE,plancher à entrevous isolant,49.32,49.32,unknown,vide sanitaire,ITE,plafond en plaque de plâtre,46.32,46.32,comble faiblement ventilé,comble faiblement ventilé,porte simple en bois porte opaque pleine,1.9,Moyenne
A,66.0,1989,2.1,49.615,individuel,electricite,pac air/air,récent(<15ans),1.0,1.0,pac air/air,récent(<15ans),individuel,electricite,ecs thermodynamique electrique(pac ou ballon),récent(<15ans),0.0,1.0,1.0,1.0,Ventilation par ouverture des fenêtres,unknown,double vitrage,pvc,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",0.0,20.04097566956837,24.590677428633388,2.04,5.76,est ouest,0.46,0.0,2.0,inconnu,murs en briques creuses,20.0,23.2,23.2,23.2,unknown,2.0,inconnu,dalle béton,49.615,49.615,unknown,terre-plein,non isole,unknown,49.615,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en pvc porte avec 30-60% de vitrage simple,1.76,Légère
A,27.0,2019,1.1,103.63,individuel,electricite,pac air/eau,récent(<15ans),1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Ventilation mécanique double flux,unknown,double vitrage,bois,argon ou krypton,abscence de fermeture pour la baie vitrée,1.0,2.26,4.32,26.09274928090764,1.44,tout azimut,0.4,0.0,3.0,ITI,murs en pierre de taille et moellons avec remplissage tout venant,50.0,64.88,64.88,64.88,unknown,1.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,ITI,combles aménagés sous rampant,124.0,124.0,unknown,extérieur,toute menuiserie porte opaque pleine isolée,2.1,Moyenne
A,6.0,2019,2.0,100.040000915527,individuel,electricite,pac air/air,neuf,1.0,1.0,pac air/air,neuf,collectif,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,0.0,unknown,unknown,double vitrage,métal sans rupture de pont thermique,argon ou krypton,"Jalousie accordéon, fermeture à lames orientables y compris les vénitiens extérieurs tout métal, volets battants ou persiennes avec ajours fixes",1.0,20.04097566956837,14.26,9.43,5.02,tout azimut,0.49,0.0,3.0,ITI,murs en béton banché,25.0,59.172,59.172,59.172,unknown,4.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,unknown,unknown,113.84334171857029,151.9929136538324,unknown,unknown,porte simple en bois porte opaque pleine,2.0,Légère
A,21.0,0,2.1,92.96,collectif,electricite,pac air/eau,récent(<15ans),1.0,1.0,unknown,unknown,collectif,electricite,ecs thermodynamique electrique(pac ou ballon),récent(<15ans),0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e > 12 mm),1.0,4.65,24.590677428633388,77.61,60.55,est ouest,0.38,0.0,3.0,ITI+ITE,murs en béton banché,20.0,1063.78,565.78,1063.78,circulation avec ouverture directe sur l'extérieur,4.0,ITE,dalle béton,345.0,345.0,unknown,terre-plein,ITE,inconnu,345.0,345.0,unknown,extérieur,toute menuiserie porte opaque pleine isolée,30.36,Moyenne
A,83.0,2010,2.1,52.85,individuel,electricite,pac air/air,récent(<15ans),1.0,1.0,pac air/air,récent(<15ans),collectif,solaire,ecs solaire,unknown,1.0,1.0,1.0,1.0,Ventilation mécanique double flux,solaire photovoltaïque,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e > 12 mm),1.0,131.02,253.69,26.09274928090764,23.617383507017973,nord sud,0.39,1.0,2.0,ITI,murs en béton banché,28.0,1878.06,1276.26,1878.06,circulation sans ouverture directe sur l'extérieur,1.0,ITE,dalle béton,525.0,525.0,unknown,sous-sol non chauffé,ITE,dalle béton,533.5,533.5,garage,garage,toute menuiserie porte opaque pleine isolée,88.2,Lourde
A,83.0,2020,1.0,62.3,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",1.0,3.22,4.32,26.09274928090764,1.2,tout azimut,0.38,0.0,3.0,ITI,murs en blocs de béton creux,20.0,64.87,64.36,64.87,hall d'entrée avec dispositif de fermeture automatique,4.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,ITE,plafond en plaque de plâtre,62.5,62.5,comble fortement ventilé,comble fortement ventilé,toute menuiserie porte opaque pleine isolée,1.64,Lourde
A,44.0,2013,2.1,42.7709999084473,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,air sec,Volet roulant PVC ( e ≤ 12 mm),0.0,20.04097566956837,24.590677428633388,26.09274928090764,4.3014,non traversant,0.44,0.0,1.0,ITI,murs en blocs de béton creux,23.0,60.8056,29.0236,29.0236,unknown,2.0,non isole,unknown,42.78,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,42.78,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),autre type de porte,1.818,Lourde
A,66.0,2014,2.1,85.0,individuel,electricite,pac air/air,neuf,2.0,2.0,pac air/air,neuf,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,métal avec rupture de pont thermique,inconnu,"Fermeture sans ajours en position déployée, volets roulants alu",0.0,2.88,2.8,4.32,4.2,tout azimut,0.52,0.0,4.0,ITI,murs en briques creuses,20.0,86.35,78.2,86.35,circulation avec ouverture directe sur l'extérieur,4.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,ITE,plafond en plaque de plâtre,85.0,85.0,comble faiblement ventilé,comble faiblement ventilé,porte simple en bois porte opaque pleine,2.1,Lourde
A,13.0,2018,2.1,84.3,individuel,electricite,pac air/air,neuf,2.0,2.0,pac air/air,neuf,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),0.0,20.04097566956837,24.590677428633388,9.96,3.35,est ouest,0.44,1.0,2.0,ITI,murs en béton banché,20.0,43.96,42.79,43.96,circulation sans ouverture directe sur l'extérieur,4.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,unknown,unknown,113.84334171857029,151.9929136538324,unknown,unknown,porte simple en bois porte opaque pleine,1.95,Légère
A,69.0,2018,2.1,61.33,collectif,reseau de chaleur,reseau de chaleur,unknown,1.0,1.0,unknown,unknown,collectif,reseau de chaleur,reseau de chaleur,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),0.0,20.04097566956837,8.62,3.42,23.617383507017973,est ouest,0.44,1.0,2.0,ITI+ITE,murs en béton banché,20.0,37.81,32.38,32.38,unknown,2.0,ITI,unknown,61.33,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,61.33,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,2.21,Moyenne
A,26.0,2006,2.1,49.62,collectif,electricite,pac geothermique,récent(<15ans),1.0,1.0,pac geothermique,récent(<15ans),collectif,solaire,ecs solaire,unknown,1.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,métal avec rupture de pont thermique,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",1.0,20.04097566956837,24.590677428633388,10.47,23.617383507017973,non traversant,0.48,1.0,1.0,ITI,murs en béton banché,20.0,22.15,9.19,9.19,circulation sans ouverture directe sur l'extérieur,1.0,ITE,unknown,49.62,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),ITE,unknown,49.62,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,2.04,Lourde
A,34.0,2014,2.0,86.8160018920898,collectif,reseau de chaleur,reseau de chaleur,unknown,1.0,1.0,unknown,unknown,collectif,reseau de chaleur,reseau de chaleur,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,métal avec rupture de pont thermique,air sec,"Jalousie accordéon, fermeture à lames orientables y compris les vénitiens extérieurs tout métal, volets battants ou persiennes avec ajours fixes",0.0,1.854,24.590677428633388,7.1666,4.3344,tout azimut,0.51,1.0,3.0,ITE,murs en béton banché,20.0,61.649,34.6578,40.8418,circulation sans ouverture directe sur l'extérieur,4.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,unknown,unknown,113.84334171857029,151.9929136538324,unknown,unknown,porte simple en bois porte opaque pleine,2.0,Légère
A,83.0,2013,2.1,74.17,individuel,electricite,pac air/air,neuf,3.0,3.0,pac air/air,récent(<15ans),individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",0.0,20.04097566956837,10.25,1.94,1.94,tout azimut,0.44,0.0,3.0,ITI,murs en béton banché,35.0,48.73,47.13,47.13,circulation sans ouverture directe sur l'extérieur,3.0,inconnu,dalle béton,74.17,74.17,unknown,vide sanitaire,inconnu,unknown,74.17,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),autre type de porte,1.9,Légère
A,44.0,2018,2.1,28.55,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,collectif,solaire,ecs solaire,unknown,1.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",1.0,20.04097566956837,3.85,26.09274928090764,23.617383507017973,non traversant,0.38,0.0,1.0,ITE,murs en béton banché,20.0,9.8775,3.875,3.875,circulation sans ouverture directe sur l'extérieur,1.0,inconnu,unknown,28.55,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,unknown,28.55,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en métal porte avec 30-60% de double vitrage,1.9475,Lourde
A,6.0,2013,2.1,350.0,individuel,electricite,pac air/air,neuf,1.0,1.0,pac air/air,neuf,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,métal avec rupture de pont thermique,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),0.0,9.6,50.4,6.72,6.72,nord sud,0.56,0.0,4.0,ITI,murs en béton banché,20.0,212.8,212.8,212.8,unknown,4.0,ITI,plancher à entrevous isolant,170.0,170.0,unknown,vide sanitaire,ITE,inconnu,178.0,178.0,unknown,extérieur,porte simple en bois porte opaque pleine,5.76,Légère
A,26.0,2020,2.1,135.33,individuel,electricite,pac air/air,neuf,2.0,2.0,pac air/air,neuf,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,unknown,unknown,double vitrage,métal avec rupture de pont thermique,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",1.0,5.83,4.28,10.58,6.02,tout azimut,0.48,1.0,4.0,ITI,murs en blocs de béton creux,20.0,99.21,99.21,99.21,unknown,3.0,ITI,dalle béton,85.3,85.3,unknown,terre-plein,ITI,combles aménagés sous rampant,85.34,85.34,unknown,extérieur,toute menuiserie porte isolée avec double vitrage,1.94,Moyenne
A,88.0,1990,2.1,144.0,individuel,electricite,pac air/eau,neuf,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,bois,argon ou krypton,abscence de fermeture pour la baie vitrée,0.0,9.84,19.6615,26.09274928090764,23.617383507017973,nord sud,0.47,0.0,2.0,ITI,murs en blocs de béton creux,20.0,80.9935,63.4025,80.9935,circulation sans ouverture directe sur l'extérieur,3.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,unknown,unknown,113.84334171857029,151.9929136538324,unknown,unknown,toute menuiserie porte opaque pleine isolée,2.009,Moyenne
A,37.0,2013,2.1,45.72,collectif,electricite,pac geothermique,récent(<15ans),1.0,1.0,unknown,unknown,collectif,electricite,ecs thermodynamique electrique(pac ou ballon),récent(<15ans),0.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,métal avec rupture de pont thermique,air sec,"Fermeture sans ajours en position déployée, volets roulants alu",0.0,20.04097566956837,24.590677428633388,5.355,23.617383507017973,non traversant,0.51,0.0,1.0,ITI+ITE,murs en béton banché,20.0,19.6225,14.945,19.6225,circulation sans ouverture directe sur l'extérieur,1.0,non isole,unknown,45.72,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,45.72,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),toute menuiserie porte précédée d’un sas,1.9475,Lourde
A,83.0,2018,2.1,61.61,individuel,electricite,pac air/air,neuf,1.0,1.0,pac air/air,neuf,collectif,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,métal avec rupture de pont thermique,air sec,Volet roulant PVC ( e ≤ 12 mm),0.0,20.04097566956837,24.590677428633388,1.265,13.0464,non traversant,0.56,0.0,2.0,ITI,murs en béton banché,20.0,18.6044,10.9794,18.6044,circulation avec ouverture directe sur l'extérieur,2.0,non isole,unknown,36.0,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),ITI,plafond en plaque de plâtre,34.735,34.735,unknown,extérieur,porte simple en bois porte opaque pleine,2.0,Lourde
A,21.0,0,2.1,33.0,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,air sec,Volet roulant PVC ( e > 12 mm),1.0,20.04097566956837,24.590677428633388,32.2,54.78,est ouest,0.38,0.0,2.0,ITI+ITE,murs en béton banché,20.0,1105.27,513.02,513.02,circulation sans ouverture directe sur l'extérieur,2.0,ITE,dalle béton,210.83,210.83,unknown,sous-sol non chauffé,ITE,plafond avec ou sans remplissage,210.83,210.83,comble faiblement ventilé,comble faiblement ventilé,porte simple en pvc porte avec 30-60% de vitrage simple,42.99,Lourde
A,34.0,2012,2.1,42.83,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,collectif,electricite,ecs thermodynamique electrique(pac ou ballon),récent(<15ans),0.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,"Persienne coulissante ou volet battant PVC, volet battant bois (e ≤ 22 mm)",0.0,20.04097566956837,6.235,26.09274928090764,23.617383507017973,non traversant,0.46,0.0,1.0,ITI,murs en béton banché,20.0,30.265,13.015,13.015,circulation sans ouverture directe sur l'extérieur,1.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,unknown,unknown,113.84334171857029,151.9929136538324,unknown,unknown,toute menuiserie porte opaque pleine isolée,2.0,Moyenne
A,44.0,2013,2.0,20.4500007629395,collectif,electricite,pac air/air,récent(<15ans),1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),récent(<15ans),0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,inconnu,Volet roulant PVC ( e ≤ 12 mm),0.0,20.04097566956837,24.590677428633388,26.09274928090764,1.9539,non traversant,0.44,0.0,1.0,ITI,murs en blocs de béton creux,23.0,6.7561,6.7561,6.7561,unknown,1.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,unknown,unknown,113.84334171857029,151.9929136538324,unknown,unknown,porte simple en métal porte avec 30-60% de double vitrage,1.827,Lourde
A,44.0,2015,2.0,78.87,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,solaire photovoltaïque,double vitrage,pvc,argon ou krypton,"Persienne coulissante ou volet battant PVC, volet battant bois (e ≤ 22 mm)",1.0,134.58,221.49,26.09274928090764,23.617383507017973,nord sud,0.39,0.0,2.0,ITI+ITE,murs en ossature bois avec isolant en remplissage ≥ 2006,25.0,1390.04,1145.16,1390.04,hall d'entrée avec dispositif de fermeture automatique,1.0,ITI,dalle béton,556.7,556.7,unknown,extérieur,ITI,autre type de plafond non répertorié,556.7,556.7,unknown,extérieur,toute menuiserie porte opaque pleine isolée,59.91,Moyenne
